text,sentiment
"ga ngerti konsepnya gimana, pas dibuka pensilnya langsung patah gini hadeh",0
Beratnya tidak sesuai.. Katanya dirubah kok ga ada perbaikan dalam hal berat produk dan packing.. Pdhl sy mau blanja banyak.. Tapi mhl diongkir.. Pdhl berat riil nya jauuh dari estimasi,0
"pas mantab... sebelumnya sempat keabisan stock, tapi akhirnya skrg kebagian juga",1
Warnanya lucu ??. Lembut di kulit. Proses pesanan cepat.,1
Bau nya mengganggu,0
barang sesuai dan pengiriman cepat,1
brg di trima dgn baik n respon cepat tks,1
gak ada packingnya blas cuma di kasih tempelan doang????????,0
suka banget. makasih kak,1
kecewa pesan apa cat sepatu yang di kirim malah lem lagi.. hadeeeh.. ya sudah lah yg pasti sih kecewa..,0
barang sudah sampai beberapa hari tapi baru hari ini sempat dibuka dan mau dipakai ternyata ada jahitan di dalam yg terbuka...Negative quality control,0
"Pelayanan nya kurang baik barang juga salah kirim dari awal udah dibilang 0,3 malah dikirim 1,2",0
"buruk, busuk.",0
"jangan mau beli disini.. kemasan nya jelek, barang sampai dalam keadaan pecah dan seller nya gk mau tanggung jawab",0
Dimsum mantaap�.Selalu setia menemani dengan kehangatan di saat Musim hujan�.Setiap gigitannya Mak nyoos�Uenaaak Tenan�.Tks,1
percumaa atc ... orangg gakk adaaa dipakett nyaaa ...,0
Paket gepeng gosend gak bener Pelayanan kurang bertanggung jawab done.,0
"Beli ini krn Anak & Istri mau liburan di Jakarta, cari2 ketemu toko ini dengan harga yg masih ramah kantong, untuk pelayanan toko bagus & cepet, packaging nya juga rapih & aman banget, recomended seller. Untuk Difusser nya berfungsi dengan baik, untuk kualitas diffuser nya sendiri termasuk kokoh ya dengan harga segini, puas benget sih pas udah nyobain. Semoga bisa tahan lama difusser nya",1
pesan 2 yang satu setengahnya mati.,0
"Barang cpt sampe, sesuai pesanan. Packingnya rapi. Respon seller??",1
barangnya bagus,1
lilinnya kecil tdk.sesuai gambar. pdhl sy perlu angka 1 yg sesuai gambar. buat nemenin angka yg lainnya .,0
kata teman yg terjun di dunia musik barangnya kurang memuaskan. mohon diperbaiki lagi produknya. thx,0
Orderan sesuai dan packing juga aman.,1
barang sdh tiba dengan selamat... Trimakasih ??,1
kualitas kurang bagus,0
Udah banyak kali restock dan selalu kembali ke dr soap aja pdhl diluar sana banyak juga handsanitizer yg lain tapi yg trpercaya hanya dr soap deh ??,1
Awal awal aliran air lancar lama lama kecil sekali,0
Barang kondisi diterima baik dan aman. Saran aja mohon lebih cepat proses kirim nya dan klo di chat jgn respon nya lama sekali. Tks,1
sangat tipis bisa di terawang.. bagusan leging ibu2 di pinggir jalan ini mah. sangat tidak recommend. over price!!! nyesel bgt gw.. :((,0
"saya pesan hitam yang dikirim warna kopi. Next please lebih teliti lagi, kalau warna hitam nya gak ada please di info.",0
Terbaikkkkkkkkkkk,1
Enak enak enak enak sekali! Uda order a aja kali disini! Dan pasti akan reorder terus! Thank u! Sukses selalu!,1
"Barang sesuai dengan deskripsi, dan berfungsi dengan baik, paketnya dikirim dengan rapi. Terima kasih",1
barang sudah sampai dengan baik.. packing rapih.. dan baik.. terima kasih,1
Rqpihhhhhhhhhhhhhhhh,1
baru d cobain langsung sobek tengahnya Hahaaa maklumlah harga menentukan kualitas juga,0
"Packing tdk ada, sudah tau pengiriman jauh tp tdk dilapisi pelindung. Sisi2 sudut barang rusak",0
baru dipake beberapa hari udah rusak aja.,0
"Lampunya terang!. Pancaran cahaya lampu yg baik. seller cepat responnya, pengiriman cepat dan aman.??????",1
Barang Sampah.. Kecewa belanja disini.. Modbo rusak kok dikirim,0
"barang ok, pengiriman cepat recommended seller",1
"Respon seller cepat, proses & pengiriman cepat. Model & bahan OK, cuma kualitas jahitannya ?!! silahkan lihat gambar deh, banyak kerutan� di jahitan pundak lengan & kerah. Jadi bingung mau pake bajunya, gk dipake mubazir, dipake ya malu juga. Mohon jadi perhatian bagi seller. Terima kasih.",0
bagus bangettt dapet promo jadi cuman bayar Rp 200 mantap,1
Mantapp!! Packing rapi dan fast respon! Recommended lah!!,1
terimakasih,1
"Pelayanan cpt, packing rapi, pokokny toko ini the best deh..??",1
yg black metalic produk jelek. disemprot 2-3x sudah mampet.. tidak bisa digunakan,0
"Barang oke, packaging juga aman.... mantap lah",1
"Barusan saya tes untuk ambil sampah di sungai dekat rumah, untuk kekuatan daya cekram si alatnya masuk akal untuk harga segini. untuk ambil plastik mudah, tapi untuk ambil sampah kain atau sampah yg udah kekubur agak sulit karena kurang kuat cekramannya",1
Kartu bekerja dengan baik begitupun sellernya yang sigap menjawab semua pertanyaan..,1
sdah sampai.. brang normal sesuai deskripsi.. pengiriman cepat..,1
"Kekecilan, ukuran tidak sesuai deskripsi",0
Barang hanya dpt berfungsi beberapa hari terus mati tdk dpt signal.. dan ketika brg diretur... ternyata sama aja...mati lagi tdk da signal,0
"Pinggiran buku sobek, mungkin karna packagingnya",0
gajelas,0
"Penjual memaksa untuk tidak mau membatalkan pesanan, maen kirim aja padahal saya sudah ajukan pembatalan. silahkan nikmati uang haram",0
"barang sampai dengan baik, produk cukup bagus, suara tidak melengking, radio cukup jernih, semoga bermanfaat.",1
"So far kualitas dan bentuk pellet paling bagus dari smua toko yg pernah saya beli. Packing oke dan pengiriman juga cepat, recommended lah pokoknya ????",1
Mantul dan recomanded,1
mantab barang nya oke punya,1
wanginya enak bangeettttt!,1
Niat mau main di televisi tapi sama sekali gak bs tampil di tv... mau return kondisi bgini susah kemana2.. jadi yasudahlah..,0
"Harga murah, respon penjual cepat dan ramah. Makin sukses ya.. trims",1
Pesanan Saya TIDAK SAMPAI KE ALAMAT!!! SAYA MAU UANG SAYA KEMBALI!! SAYA BELUM MENERIMA PESANAN SAYA,0
"bahannya plastik jelek, suaranya kecil banget, lampunya jg gk terlalu terang, bru jg dimainin udah patah",0
Kualitas Product Bagus. Material bagus. Recomended. Harga terjangkau!.,1
barang bagus...pengiriman standar..packaging rapi....,1
"Untuk respon penjual bagus, tapi kondisi barang biasa aja bahkan agak rusak bagian tombol dan kadang mati sendiri saat menjalankan game",0
Bagus banget ??,1
tidak sesuai pesanan,0
tidak berfungsi. mau retur tapi berat di ongkir. mungkin kedepannya boleh di test terlebih dahulu sebelum kirim,0
"awalnya dikirim kurang, untung ada video unbox. proses komplain nya lama, barangnya bagus tp pelayanan tokonya jelek",0
Produk Sesuai.,1
"HArga terjangkau. Tetapi ada dua adaptor yg tidak bisa berfungsi tidak ada power sama sekali setelah di cek engineering saya jg sama sekali tidak bisa di betulkan. please check properly before you sent the packages,and make sure all the item works.",0
"Sudah punya jenis yg sama Made in China juga, tapi yg ini bahannya lebih jelek.",0
"harus lebih kompak lagi antara owner & admin, perhatikan stock barang, jangan kecewakan konsumen, Terima kasih",0
Barang Bagus.. kiriman cepat,1
ga sesuai expetasi.....barang2 nya ga kuat.ukuran kcl kaya mainan.,0
"Memuaskan banget.pembelian ke2 ke korea, beli pertama ke vietnam...selalu puas,lgs konek bgt nyampe tempat tujuan...",1
"Enak banget, pulen bener2 teksturnya seperti nasi, gampang juga buatnya.",1
oke yah kakakkk biasa langganannnnnn,1
"beli 5 cutter , dikirim 3 cutter blade, harusnya 5 juga cutter blade",0
pesen apa dikirim apa ????????????????????????????????????????????,0
benar benar mengecewakan. pelayanan lambat sekali,0
"Barang sesuai, build qualitynya cukup oke, respon seller jg cepat, overall selalu puas belanja disini. Thx",1
"barang dibungkus pakai bubblewarp, trs pecah gatau dari jasa kirimnya atau pengemasannya, selain itu jasa kirimnya lama bgt asli, lumayan kecewa",0
"Barangnya original ??. Produk berfungsi dengan baik. Suara yang dihasilkan jernih. Mudah digunakan. asli ga nyesel transaksi disini,agan seller mau jelasin sejelas2nya masalah produk dan variasi2nya,sampe cara penggunaan alatnya sehingga berfungsi semuanya...",1
"Uda di noted tulung di cek baik baik. Mungkin drivernya kali ya yg patahin. 1. j hook PATAH , 2. 3M rusak kyk keteken kucel mirip duit lama #Pdhal pembelian pertama memuaskan knpa yg kedua begini #Lain x tulung di cek lebih teliti lagi yah",0
beli 2 pcs... yang satu normal tanpa kendala.. yang 1 lagi stuck House cartridge nya gak mau ke tengah... step nya sama dengan yang normal ikutin manual...,0
"Barang ok, pengiriman lamaa, konfirmasi aja butuh 2 hari, packing ga banget, ga pake buble",1
jelek bgt nyesal jadi nya,0
"Cuakeeeep... maaf gapake poto.. barangnya oke, bahannya baguuusss??",1
kalkulator nya mati satu tolong kak sebelum di kirim barang di tes dahulu,0
"barang yg di datang tdk sesuai pesanan, proses komplain sangat lma dan berbelit belit",0
barang sesuai pesanan,1
pelayanan top bgt.exp lama.stp beli maling slalu ke toko ini.the best seller,1
Ringan dipakai. Jahitannya rapi. Warnanya bagus ??.,1
mantab minnn pengiriman jam 5 sore masih di gasss ????,1
"packing rapi n aman.. produk sesuai pesanan.. seller responsif.. utk rasa dendeng ny blm dicoba ya, mdh�an saja enak.. Thanks..",1
barang ga sesuai. kecewa,0
Material Produk Bagus. Ukuran Produk Sesuai. Warna Produk Sesuai.tapi sayang karetnya kurang baik krn masih bocor saat test simpan air,0
Harganya terjangkau. Koneksi Android lancar.,1
Sangat kecewa. Baru 4 bulan scroll sudah rusak.,0
kamera yang saya beli baru dipakai 1 hari sudah layarnya rusak. dengan harga yg cukup mahal barangnya tidak bagus mutunya.,0
sebentar pakai sudah patah. aku pikir besi ternyata plastik,0
pisaunya tidak tajam sama sekali,0
timernya kurang tepat,0
"hati hati ada jebakan. be careful. judul dan deskripsi tertulis Dart Game Besar 17 isi paket : 1 buah papan Dart 17 INCH, kenyataannya, yg dikirim hanya ukuran 15 (15 INCH). be careful.",0
"Beli tgl 9. Pesanan Selesai tgl 12 dan....mouse rusak tgl 13 gak bisa komplain dari toped lagi. admin ditanyain gmna cara klaim garansi SANGAT TIDAK MEMBANTU, chat hari ini bales besok.da dibales gk di jawab2 lagi",0
Barangnya original ??. Ada garansi resmi. Suaranya jernih. Noise cancellation mantap. Harganya terjangkau. Nggak kresek-kresek. Penjualnya ramah banget. Proses pesanan cepat.,1
mantap berkualitas,1
best seller!! terima kasih untuk pengiriman cepat! semuanya bekerja! senang memesan dari Anda. Terima kasih!,1
"gantungannya sangat tipis dan rentan patah,1 hari pakai sudah rusak",0
sangat mengecewakan barang dikirim tidak sesuai dengan deskripsi permintaan pembeli,0
Build quality kurang bagus Terdapat retak sehingga air keluar dari sela retakan dan air yang keluar tidak maksimal,0
FIX BUKAN 90YARD TERNYATA TEBALNYA HANYA 9 mm TIPIS BOSS GAK SESUAI JUDUL!!!,0
ini kok belum di ulas sih kan saya mintanya tumbuk halus bener2 parah...... !!,0
"trima kasih, respon cepat, barang sampai dgn selamat ??",1
Penjualnya ramah banget Packaging aman ??,1
Penjualnya ramah banget Proses pesanan cepat Layar sensitif. Packaging rapi Touch screen lancar Ada garansi toko,1
"isinya cuma kaya air putih mening pake semir ban, di complain jg gk ada jawaban",0
lampu nya nyala... tapi Bentar aja tahan nya... habis itu mati... terus di colon lagi hidup... Trus Bentar aja mati... ngak tau salahnya dimana...,0
bagus..... berfungsi dengan bagus..... mantap.,1
"Bagian dalam berantakan semua benang nya, seandainya bisa lebih bagus, tambah mahal sedikit pasti banyak yg mau ini, bagus luar nya",0
bagus banget,1
barang tidak sesuai gambar....bukan original. kaitan plastik semua...di gambar kaitan stenless/besi,0
"Bahan kulitnya panas, kursi kurang empuk, standar aj.",0
barang sesuai gambar sipp,1
"Yeay dapet harga diskon, beli 2 box, sampai tepat waktu. Terima kasih",1
barangnya buwaguusss.... sesuai pesanan.... angin nya kencang... seperti angin puting beliung.... laptop ademmmm benerrr,1
sesuai dengan gambar dan ok ..trims,1
"Barang bagus sesuai deskripsi, murah tapi gak murahan ????????????",1
Produk Original. Barang Sesuai Deskripsi. Bahan tebal. keren..,1
Saat unit ada masalah seller bersedia membantu mengatasi. Terima kasih banyak.,1
Barang tidak dapat di operasikan .. sudah menghubungi customer service belom ada response,0
SABUN NYAAA SETELAH DI PAKEE MINT NYA KERASAA BANGETTT ENK SIH HABIS MANDI KYK DINGIN GITU,1
debessss,1
"Beli 6 cuma dikirim 5, males complain ??",0
"Puas banget.. Dengan harga segini worth it banget sih. Respon penjual juga baik. Order pagi, siang udh sampe pake kurir instan. Recommended! ????????????",1
"sedikit kecewa pesanan pembayaran nya 2 tp di kirim 1 saja ,seharusnya owner hrs lebih teliti biarpun saya minta biru tetapi pembayaran. nya 2 Intem dikirm saja 2 hitamnya dan minta resi saya sdh terlanjur di buang resi kecil ya.",0
"mantep, respon cepat, pengiriman instan. recomended banget",1
Kualitas bahan bagus.,1
"barangnya jelek banget, ada lubang yg posisinya gak presisi, malah jd gk bisa dimasukin bautnya, aneh, padahal",0
"kurang 1, penjual kurang teliti atau sengaja.",0
"pengiriman cepat, dibungkus rapi bubble wrap tebel, buku original, udah disampul rapih bgt, terbaik deh pokoknya!!",1
"pengirimannya cepet, tapi barangnya tidak sesuai ekspektasi",0
buruk,0
Gk ada tambahan bublenya yg ada banyak koran nya.,0
aku baru pakai sebentar patah,0
Tajam. Produk Original. Produk Sesuai. Kualitas Produk Bagus.,1
terima kasih...brang bagus harga murah cepet lagi cod lagi...siip ????,1
"Barang kurang mulus.. beli dua, dua duanya ada sobekan di bantal bagian belakang..",0
bahannya enak bagus dan nyaman,1
ada 2 wrna yg salah jdi kecewa deh??,0
"Saran aja buat temen temen yang beli disini , jangan buang box nya simpan terus biar kalo baru beli terus rusak bisa di claim garansinya,",0
LCD kamera lepas dari posisinya. semoga lebih teliti dalam memelih barang sebelum dikirim atau dicek,0
gampang penyok,0
"mantap, sukses terus tokonya",1
"Kainnya gk tipis, standar tebal batik biasa, adem , lembut, variant yg dikirim penjual , sesuai.",1
Kurir sameday dikirim besoknya. pdhal ditanya bisa kirim hari ini pake sameday dia bilang bisa. Tokonya barang ga ready sih jd sistemnya ambil dulu dikumpulkan orderan baru dikirim jadi ya kaya begitu,0
Jahitannya rapi. Warnanya bagus ??.,1
"packing kurang baik untuk silica gel, hanya dibungkus plastik dan plastiknya di hekter, sehingga udara bisa keluar masuk, mestinya di seal supaya kedap udar",0
"Saat baca komposisi deskripsi Minuman rasa mangga rada curiga. Tapi karena terjual banyak, tetap beli. secara harganya mahal, Aku pikir full mangga. ternyata artificial mangga. Manis buatan banget. Ga sehat.",0
jelek banget .barang orderan ga sampai tapi di keterangan nya sdh keterima.jgn order disini..order barang ga sampe2.,0
Kecewa sih. Potongannya gak rapi. Ukurannya beda beda. Ada yg lebih besar lebih kecil wtf dgn harga segitu harusnya kualitas uda bagus. Gak worth! Setipis kartu remi. Bagusnya dikemasan doang. Kemasannya oke menarik. Tp yg paling penting kan isinya pak. 75k wtf. Gak ikhlas.,0
"barang nya bagus, kain elastis mantap",1
"barang datang di kasih yang rusak, sungguh mengecewakan!!!! mainan nya tidak bisa nyangap... kapok beli di sini lagi!!!",0
"Gan... pesanan sudah saya terima sesuai order.. barang oke, aman, bagus dan mantap..?????? terima kasih Gan.. ??????????????????",1
beli bubble tp gak di kasih bubble biasax gak kecewa kali ini kecewa,0
"Dudukan tatakan kompornya diterima sudah patah.. Akhirnya harus ke tukang las, benerin lg.. Keluar duit lg",0
bagus banget..top,1
Barang tidak sesuai dengan pesanan,0
rasanya gak enak kuah nya masa kentel di bnyakin air malah asrep gak karuan pokok nya pretttt,0
"BAGUSS BGTTTT SESUAII , btw aku bli yg s013 and s008",1
"sangat kecewa belanja disini, response sangat lambat,order instant courier di kirim besok nya & sore pula aduuuuh... Official store tapi pelayanan nya kayak gini, its not recomended deh",0
"makin butek, jangan beli guys",0
barang sampai dengan aman,1
Warnanya cantik ??. pengirimannya cpettt. makaci pak kurir ujan2 d anterin,1
"Barang sdh smp, udah gitu kurirnya ngaco...barang blm diterima direport udh diterima. Trs, gak dpt pc Blackpink nya. Bkn nya klo ada tulisan Bebas Ongkir Ekstra itu hrsnya dpt pc Blackpink ? Krn yg sblm2nya sy belanja di store lain, yg ada tulisan Bebas Ongkir Ekstra, pasti dpt pc Blackpink. Ini lupa atw bgmn ? jujur kecewa...",0
Gampang dipakai. Lembut di kulit. Proses pesanan cepat. Penjualnya ramah banget. Warnanya lucu ??. Barangnya awet. Respon penjualnya top. Packaging aman ??. Packaging rapi.,1
"mantap banget, recomend. barang yg diterima sesuai gambar!.",1
Material Produk Bagus. Kualitas Produk Bagus. Produk Original. Ukuran Produk Sesuai. Overall recomended ??????Thx so much ???? ??,1
"lilinnya bagus, tidak berbau & tahan s/d 5 jam",1
saya nyesel pake yg same day.. rugi dikirimnya lama,0
Barang tidak diterima sampai sekarang. Order dari Bulan Mei. Skrg sudah Agustus.,0
Box tidak disegel dan masker di dlmnya tidak dibungkus plastik jadi ragu apakah maskernya higienis dan steril.,0
"Barang sesuai deskripsi, dan pengiriman tepat waktu. Sesuai harapan. Terima kasih!",1
Penjual kurang teliti memberi saran kpd Pembeli. Hasil embossed nama berwarna putih kontras sekali dan jelek perpaduannya. Minta Nomor diembose pun sdh tercatat tapi Penjual juga lalai mengkomentari shg hasilnya pun jg tdk diembosed. MENGECEWAKAN. Saya ga bisa ksh Foto krn ada Nama nya tercetak.,0
mantap berkualitas,1
"Respond cepat, packaging rapih, semoga efeknya cepat bermanfaat di rambut.",1
murah banget. kualitas bagus. nyaman dipake,1
barang oke sesuai pesanan,1
"Suka banget sm Flimty krn membantu memperlancar BAB, Rasanya enak, mudah untuk dibawa, pengiriman cepat, penjual ramah, thank you kak. Semoga sukses usahanya :)",1
"barang sudah di terima, dalam keadaan baik. barang baguuusss.. packing baguuusss, tidak ada yg penyok. pengiriman cepat. bisa langganan nih recommended seller",1
"mantap sekali sangat recommended, respon seller bintang 5 baru pesan tadi malam hari ini langsung datang",1
Pesen putih yg sampai hitam. Giliran sy mau balikin boleh sih ditukar sm yg putih tapi ongkir mereka gak mau tanggung. Sama jg boong. Padahal jelas2 mereka blg kesalahan mmg pada mereka,0
"berfungsi dngn baik,, playanan toko ini sangat bagus, saya saran kan belanja ditoko ini,, gak bikin kecewa pelanggan, best of the best lah toko ini,,",1
"Saya sangat kecewa dengan attitude dan respon penjual. Di awal confirm standbook warna putih tetapi saat kedatangan warna hitam. Saat di tanyakan slow response, sangat berbeda sekali saat sebelum pembelian yaitu bisa fast response. Dan tidak ada bahasa maaf sama sekali. Hati hati beli di toko ini, sakit hati dengan attitude dan tidak beretika. SAMA SEKALI GA REKOMENDASI !",0
packingan barangnya berantakan tdk rapi sm skali,0
auto langganan ????,1
"pengirimannya lumayan cepat. warna cutternya sangattt cantik dan ukurannya mungil, jadi bisa dibawa kemana aja. mantappp bgt",1
"pengiriman cepet, tapi qualitas barangnya jelek, kekuatan baterai nya cuma bertahan 30-40 menit, klo dicas ada suara berdesis.",0
"Barang sesuai deskripsi, recommended high quality product. Seller: packaging ok",1
"kualitasnya parah, keteken langsung pecah",0
pesanan saya tdk dikirim. tlg direspon,0
"tidak recommend banget pelayanan ngk bagus dan tidak sesuai di foto, Saya beli 2 tetapi lampu Mati satu dan tidak lengkap",0
mantaaap ??,1
"barang sangat bagus. no lecet, no rusak. super sekaliii. terimakasih, sukses selalu, jaga kesehatan ??????",1
Sangat jelek krn kiriman tidak lengkap,0
"bungkusan barang robek, ada bagian kertas yg sudah kuning menandakan barang sudah lama terbuka. sangat mengecewakan",0
"BARANG DTG TIDAK SESUAI YG DIKASIH TAHU ADMIN NYA !! BILANG RICE COOKER 1,2LITER !! TERNYATA BARANG YG DIKIRIM 1 LITER",0
kecewa krn barang di dlm box ketika dibuka sudah pecah. botol pecah dibagian bawah sehingga isinya tdk ada yg tersisa.,0
Respon jelek,0
"Beli cashew dikirim Almond ,, beli 2 dikirim cm 1 ,, gak berkah dagangan mu ..",0
ganti mengunakan sirclo packing susu hancur semuapayah 4 kotak rusak semua .,0
Nyaman dipakai ?. Jamnya bagus banget. Warnanya cantik ??. Produk sesuai dengan foto.,1
"Proses cepat, paket dikemas dengan baik dan sampai dengan aman. Desain dan warna cantik dan minimalis, tidak boros tempat dan cocok untuk di kamar tidur.",1
Pesanan sdh diterima dlm keadaan baik dan cpt sampainya. Dpt bonus stik.Terima kasih seller dan kurir,1
"salah beli barang, tp toko tidak ada kompromi sama sekali. Padahal barang masih disegel, kecewa dehhh..",0
"Kecewa , malah bikin body mobil jd kusam setelah di pakai , mobil malah jd ga kinclong lg",0
Pengiriman lambat polllllll!!! Ga pantes jadi official Store.,0
Respon seller tepat waktu barang sesuai pesanan,1
"pesanan aman dan pengirimannya cepet. seller juga responsif. bukunya ternyata gak tebel. thanks seller, bukunya sampe dalam keadaan aman. sayang aja gak kebagian bookmarks nya Periplus pdhl belanja banyak.",1
"Puas sekali dengan seller tineco. Sangat fast response, barang yg dikirimkan jg dengan quality baik. Proper :)",1
Baru coba satu... Sip... Mantul.. Mudah mudahan yg satunya jg berfungsi sesuai deskripsi. Thanks Gan...,1
sayang sekali mau tukar kerana ada yg tak fungsi tapi mahal di ongkir,0
Sesuai pesanan.,1
"PUAS sekali ... saya pesan 90 pcs , semuanya pas qty nya dan tidak ada yg cacat, 1 per 1 ada mainan nya ... pengiriman brg juga cepat... terima kasih yaahh seller .. ???? untuk harga segini sih murah sekalii...",1
"bagus, bisa nempel di kayu",1
"susah payah narik balonnya biar mekar, eh bolong...",0
mantep pake segel.. asli..,1
"pengalaman buruk belanja di toko official, barang di terima dalam keadaan tidak menyala dan tidak mau bertanggung jawab, replacement saya ajukan sendiri ke servis center, setelah barang pengganti datang, plastik wrap dan segel berbeda dengan yg dikirim seller, ntah repack barang yg bermasalah atau memang beda batch, tapi respon seller ini menurut saya sangat tidak profesional apalagi sekelas official store",0
Alhamdulillah sampai,1
LAMA,0
keren om barang nya,1
"salah kirim barang dan sudah dibantu bisa retur, namun setelah retur ternyata barang yg dikirim rusak (retak isi dalam eye shadow) nya, ini menunggu utk retur kembali. semoga dapat dibantu utk bisa retur kembali",0
Ga dikirim barangnya :(,0
"padahal masih segel Orion,,tp kunci yg seperti difoto tidak ada dalam kemasan!,coba komplain harus sertakan video unboxing sama kurir,,,ya gak kepikiran sampai situ.setahu saya klo produk baru masih segel ya harus jaminan komplit,,!terpaksa harus beli kuncinya sendiri,,,, KECEWA!!!!!!",0
tali tas nya mau putus,0
Untuk jar bahannya bagus. bahan2 yg lain lumayan. Namun untuk tutup jar pita tlg diperhatikan lubangnya terlalu besar. gampang ditarik smp lepas. tp terbalik dgn tutupnya stick yg kekecilan lobangnya. stick plastik g bisa masuk. akhirnya hrs diganti tutup stick jd tutup pita. tp y pe er ngerjainnya krn udh keiket kecil2 gt kan. maaf agak panjang reviewnya. untuk yang lain bagus.,0
Mana gak ada bubble wrapnya,0
"Pengiriman lama, barang nya cacat tolong diperbaiki layanan nya !",0
barang tidak sesuai dengan jumlah pesanan,0
"Salah kirim produk, admin lama banget balesnya. Proses retur gak jelas",0
"Over all bagus, hanya pengirimannya sedikit bermasalah, terimakasih",1
"kelengkapan sesuai. Game nya seru!. gaming terbaik.. Untuk kesekian kalinya beli dsni yang tentu aj selalu Memuaskan, Memuaskan dan Memuaskan... Intinya Seller : Responsif (Seller yang Ramah, Komunikatif bgt dah), Packing jg rapi bgt (Proteksi Untuk Pengiriman Sangat Terjaga), Barang yang Sesuai (Original Dong Pastinya), Proses Pengiriman yang Cepat, Terus Dapet lagi bonus Tumbler nya Luar Biasa Sekali, Thanks yh gan... Buat Lo Pada yang mau beli dsni, langsung aj, gk ush ragu2, sangat Recomended sekali, tidak akan Mengecewakan... Perfect, Mantap, Top Markotop, The Best Of The Best... Sekali lagi Thanks yh gan, Sukses Selalu dah ????????????????????????????",1
"Aplikasi banyak yang gak bisa kebuka. Cm bs youtube aja. Wirelles keyboard arah atas,back dan angka 3 tidak bisa. Kecewa tidak dilakukan pengecekan dlu sebelum dikirim. Niat mau nonton bein jadi tidak bisa. Remote mi boxnya jg tdk bisa.",0
produk sesuai deskripsi dan pengirimannya cepat,1
barang tiba dengan cepat sesuai standar pengiriman. tapi untuk kondisi buku ada cacat di tepi buku. tapi gapapa,1
Admin sangat ramah & sabar menghadapi berbagai pertanyaan2.. sangat rekomended !,1
"baru terima paket siang ini. beli mukena disini, di iklan gak bilang klo tanpa tas. saat komplain kenapa mukena kusut. malah respon klo sdh dicuci dan disetrika apa masih kusut?? becanda nya bikin kesel nih penjual nya",0
Ternyata kecil hanya cocok buat anak anak kl buat dewasa kepala besar terlalu nyekek tapi warna bagus sesuai pesanan,1
"Recomended pelayanan memuaskan, respon & pengiriman cepat",1
tidak sesuai pesanan ...barang yg kirim kurang... penjual asal paking saja tidak teliti,0
mantap,1
miring dan penyok,0
"Barang sudah sampai dan ikannya masih sehat dan selamat,makasih",1
"Kata penjual biru muda, ternyata biru tua. Tidak ada kemasan kotak, hanya plastik biasa. Kain jilbab juga susah dibentuk sehingga tidak rapi. Tidak sesuai ekspektasi saya",0
kw kirim brg bekas dan rusak serta tdk menerima komplain kapok bgt ga bkl lnja lg dsni,0
"Kualitas bahan mantap ??. Berfungsi dengan baik. pengiriman cepat, respon cepat, Paking Rapi, Dijamin Termurah.",1
"mungil bntukny tp bnyak fungsi, kualitas mantaapppp",1
WARNA TIDAK SESUAI DGN PERMINTAAN,0
MENYESAL GUE BELANJA DI TEMPAT LOE CUY,0
pelayanan tokonya sampah..,0
"Adminnya ramah bgt asli, nanya apa aja dijawabnya gercep bgt",1
Warna yang datang tidak sesuai pesanan walaupun sudah menulis catatan cancel kalau warna pilihan memang tidak ada.,0
"mudah copot, tidak lengket di kaca mobil atau spion",0
"Produk belum diterima, tetapi status sudah diterima. Pengiriman barangnya gak jelas.",0
"Nggak sesuai yg diiklanin, airnya loyo...",0
bagus banget ??,1
Ukuran sesuai. Bahannya tebal. Modelnya kekinian. Jahitannya rapi. Nyaman dipakai si kecil. Packaging-nya rapi.,1
"bahannya bagus, seler ramah",1
"packaging kurang rapih, semua kemasan produk BOLT sobek.. sehingga ketika unboxing, isi makanan berantakan",0
Barang nya kotor banyak bintik hitam dan bintik putih mungkin jamuran.,0
"Sebenernya kualitas barang nya bagus, build quality oke lah utk barang rekondisi, utk memainkan game tidak ada masalah. Masalahnya barang ini bahasa jepang, dan di keterangan deskripsi tidak dijelaskan, setelah barang sampai saya chat seller, dengan balasan yg slow respon dan jawaban seadanya, dikatakan bahasa tidak bisa diganti. Mohon dituliskan kekurangan2 pada deskripsi, dan lebih fast respon kalau ada pembeli yg complain",0
Hand sanitizernya oke banget. Wanginya enak & bikin tangan jadi halus abis dipakai. Semoga pas kulitku lagi sensitif ga bikin sakit ??,1
notrecomedet respon lambat pengiriman lambat penjual tidak ramah janji mau beri bonus,0
masker cocok untuk aktivitas sehari-hari ????,1
"Terima kasih, pesanan sesuai dan bagus.. Maaf inner nya sdh di pake si kakak..",1
Baranh tidak dikirim. Penipuan,0
fiturnya cukup bagus sesuai harga,1
Bahannya nyaman ??. Nyaman di punggung. Beban tersebar merata. Desain ergonomis. Gampang dipakai. Penjualnya ramah banget. Bahannya fleksibel.,1
"sering disconnect, kadang tidak berfungsi autocatch",0
"saya beli 2, mohon maaf sebelumnya, sudah saya minta tolong untuk mencoba tes fisik dulu sebelum kirim. tdk tahu d coba atau belum, tp sepertinya tdk d coba. alhasil ada 1 yang cacat. ujung2nya pembeli harus return. itu hal yang merepotkan pembeli. maaf saya beri 2B",0
"beli brg sale, pengiriman via grabsend tapiii dimintain biaya parkir sm driver nya ANEH BGT!!!!!!",0
Saya pesan imboost kids syrup tp yg dikirim tablet hisap. Pengiriman juga sangat lama. Very Negative service!,0
"Respon dan pengiriman cepat, prduk ok, harga juga relatif murah� thx ya",1
